propertyCode,address,province,municipality,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift
95654808,La Patacona,València,Alboraya,La Patacona,es,,39.4840163,-0.3292831,4358,1,900,flat,81,True,2,2,good,1.0
95633384,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4791099,-0.3774189,888,4,1200,flat,48,True,1,1,good,0.0
95499426,barrio Sant Marcellí,València,València,Jesús,es,Sant Marcellí,39.4450596,-0.3884821,3054,1,630,flat,50,True,1,1,good,1.0
91154956,"Paseo Sierra de Espadán, 6",València,Alboraya,La Patacona,es,,39.4864364,-0.3285337,4513,3,680,flat,65,True,1,1,good,1.0
94052788,"Calle de l'Actor Mauri, 1",València,València,Poblats Marítims,es,Beteró,39.4737583,-0.3356089,3584,,475,flat,70,True,2,1,good,0.0
40527695,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.48948,-0.32761,4722,1,1450,flat,80,True,2,1,good,1.0
83859164,"Calle Perfecte, 11",València,València,Quatre Carreres,es,En Corts,39.4574942,-0.3689338,1674,5,600,penthouse,61,True,2,1,good,0.0
95618049,Calle de la Corona,València,València,Ciutat Vella,es,El Carme,39.4771872,-0.380442,728,1,1000,flat,57,True,1,1,good,1.0
95505945,Calle del Pare Viñas,València,València,Rascanya,es,Els Orriols,39.4914024,-0.3732486,2280,2,550,flat,78,True,3,1,good,1.0
95745988,Calle d'Aldaia,València,Xirivella,Avenida de la Paz,es,,39.4707056,-0.427589,4322,4,530,flat,79,True,3,1,good,1.0
91897845,Calle de l'Erudit Pagès,València,València,Rascanya,es,Torrefiel,39.4965469,-0.3762886,2828,5,450,flat,69,False,2,1,good,0.0
34050597,Calle de guillem de castro,València,València,Extramurs,es,El Botànic,39.4762976,-0.3852426,896,3,950,flat,100,True,3,2,good,1.0
95761524,"Calle de l'Arxiduc Carles, 55",València,València,Patraix,es,Patraix,39.4643432,-0.3953698,1729,,630,flat,100,True,3,2,good,1.0
95751810,Calle Pepe Alba,València,València,Camins al Grau,es,Aiora,39.465796,-0.3449704,2832,5,749,flat,75,True,2,1,good,1.0
95750892,islas canarias,València,València,Camins al Grau,es,La Creu del Grau,39.4653408,-0.3451673,2826,5,680,flat,100,True,3,1,good,1.0
95718158,Calle de la Marina Alta,València,València,Campanar,es,Sant Pau,39.4922629,-0.4007211,3096,3,780,flat,87,True,2,1,good,1.0
95739376,Calle Asilo Infancia,València,València,Ciutat Vella,es,El Pilar,39.4705729,-0.38367219999999996,555,2,750,flat,65,True,2,1,good,0.0
95736078,Calle dels Àngels,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4703845,-0.3308991,3978,bj,650,flat,65,False,1,1,good,0.0
95427928,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4725927,-0.39182039999999996,1262,1,1300,flat,65,True,2,2,good,1.0
95277225,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4705876,-0.32961209999999996,4088,bj,800,flat,45,True,1,1,good,0.0
95277187,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4754641,-0.3769399,483,3,1600,flat,83,True,3,2,good,1.0
95152110,barrio Nou Campanar,València,València,Campanar,es,Nou Campanar,39.4808781,-0.4011402,2320,7,1000,flat,100,True,2,2,good,1.0
94685003,barrio Ciutat de les Arts i de les Ciencies,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.4499356,-0.36396429999999996,2616,10,1100,flat,98,True,2,2,good,1.0
93665550,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4720868,-0.3738073,313,4,1400,penthouse,82,True,1,1,good,1.0
93429621,barrio El Botànic,València,València,Extramurs,es,El Botànic,39.4743008,-0.38492109999999996,748,4,1500,flat,85,True,2,2,good,1.0
92569870,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4653763,-0.3810536,718,1,1200,flat,50,True,1,1,good,1.0
92559152,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4660763,-0.37985359999999996,604,1,1200,flat,50,True,2,1,good,1.0
92524565,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4682763,-0.37875359999999997,342,2,1200,flat,50,True,2,1,good,1.0
92521503,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4656763,-0.3810536,688,3,1200,flat,50,True,1,1,good,1.0
92521502,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4676763,-0.38135359999999996,521,3,1200,flat,50,True,1,1,good,1.0
91498472,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4600012,-0.3689571,1426,2,850,flat,80,True,2,2,good,1.0
90325278,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4754624,-0.3751483,514,,1900,flat,70,True,2,2,good,1.0
95736213,"Calle Maestro Sosa, 10",València,València,Extramurs,es,Arrancapins,39.4623563,-0.38662359999999996,1264,2,950,flat,95,False,2,2,good,1.0
95684969,Plaza del Miracle del Mocadoret,València,València,Ciutat Vella,es,La Seu,39.4728131,-0.3753371,248,1,1100,flat,93,True,2,1,good,1.0
95602068,"Paseo de l'Albereda, 65",València,València,Camins al Grau,es,Penya-Roja,39.4546,-0.342003,3538,8,750,flat,72,True,1,1,good,1.0
95584110,"JOSE CHABAS BORDEHORE, 3",València,València,Rascanya,es,Sant Llorenç,39.4933243,-0.3601199,2872,4,850,flat,79,True,2,2,good,1.0
95433789,convento Jerusalén,València,València,Extramurs,es,La Roqueta,39.4657779,-0.3787403,608,4,1150,penthouse,50,True,1,1,good,1.0
94959222,"Calle de Marvà, 27",València,València,Extramurs,es,Arrancapins,39.4638494,-0.38452179999999997,1022,bj,900,flat,80,True,3,2,good,0.0
94436248,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.487908,-0.3292776,4519,,2400,flat,72,True,1,1,good,1.0
93200542,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4845366,-0.32936139999999997,4371,,850,flat,95,True,3,2,good,1.0
39129069,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4877735,-0.3265693,4726,,1100,flat,58,True,1,1,good,1.0
91207197,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4879163,-0.3308831,4394,,850,flat,82,True,2,2,good,0.0
89294149,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.48449,-0.3304799,4279,,2300,flat,82,True,2,2,good,1.0
89146971,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4905412,-0.32659299999999997,4853,,950,flat,75,True,2,1,good,1.0
88151116,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4917342,-0.3277149,4828,,1170,flat,99,True,2,2,good,1.0
88149735,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4891342,-0.3259149,4838,,955,flat,85,True,1,1,good,1.0
95740252,"Avenida de Burjassot, Valencia s/n",València,València,Benicalap,es,Benicalap,39.4913452,-0.39232039999999996,2594,9,700,flat,50,False,2,1,renew,1.0
81132350,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4904915,-0.32877059999999997,4683,,1050,flat,78,True,2,1,good,1.0
94837276,Paseo Alameda,València,València,Camins al Grau,es,Penya-Roja,39.4609444,-0.3570003,2073,5,1100,flat,85,True,2,2,good,1.0
88658172,Vicente Raga,València,València,Camins al Grau,es,Penya-Roja,39.4576523,-0.34658239999999996,3027,2,900,flat,90,True,2,2,good,1.0
84536620,"Calle Francisco Moreno Usedo, Valencia",València,València,L'Olivereta,es,Nou Moles,39.4727736,-0.3981444,1803,4,700,flat,93,True,3,1,good,1.0
94460381,Calle del Pintor Maella,València,València,Camins al Grau,es,La Creu del Grau,39.463352,-0.34825429999999996,2633,7,800,flat,79,True,2,1,good,1.0
95617690,Calle del Pintor Maella,València,València,Camins al Grau,es,La Creu del Grau,39.464052,-0.3464543,2756,1,700,flat,80,True,3,1,good,1.0
95610662,Calle Escultor José Capuz,València,València,Quatre Carreres,es,Mont-Olivet,39.4624476,-0.3622397,1608,4,1050,flat,100,True,2,2,good,1.0
95583999,Calle de Cadis,València,València,L'Eixample,es,Russafa,39.4620116,-0.3745131,1039,5,800,penthouse,65,False,1,1,good,1.0
95486266,Calle d'Escalante,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4712437,-0.32987299999999997,4065,,850,flat,72,True,2,1,good,0.0
95751580,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4891209,-0.3986567,2717,3,1100,flat,65,True,1,1,good,1.0
95754405,Calle del Doctor Manuel Candela,València,València,Camins al Grau,es,Aiora,39.4673258,-0.3498577,2387,7,800,flat,63,True,2,1,good,1.0
95310016,Calle Convento Jerusalén,València,València,Extramurs,es,La Roqueta,39.4674779,-0.3807403,504,4,1075,penthouse,45,True,1,1,good,1.0
95726085,"Calle Carrícola, 9",València,València,Jesús,es,La Creu Coberta,39.4520529,-0.3869569,2278,2,600,flat,73,True,2,1,good,1.0
95705376,"Calle Arzobispo Mayoral, 7",València,València,Ciutat Vella,es,Sant Francesc,39.4691907,-0.3781717,229,4,1000,flat,54,True,2,1,good,1.0
84352094,"Calle Padre Luis Navarro, Valencia, 31",València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4641088,-0.33034389999999997,4100,1,900,flat,72,True,3,1,good,0.0
95599276,Plaza de la Reina s/n,València,València,Ciutat Vella,es,La Seu,39.4743833,-0.37510289999999996,406,2,1600,studio,60,True,0,1,good,1.0
95587846,"Calle Creu Roja, 1",València,València,Patraix,es,Vara de Quart,39.4606215,-0.41242599999999996,3238,bj,800,duplex,100,True,0,1,good,1.0
95216188,Calle de Benimuslem,València,València,La Saïdia,es,Trinitat,39.4840738,-0.3711929,1530,2,850,flat,87,True,3,1,good,1.0
92893680,Calle de Játiva,València,València,Ciutat Vella,es,Sant Francesc,39.4671064,-0.3772272,446,7,850,flat,55,True,2,1,good,1.0
95728547,"Plaza de la Reina, 3",València,València,Ciutat Vella,es,La Seu,39.4738036,-0.37547959999999997,334,3,1100,flat,100,True,2,1,good,0.0
95718919,Avenida del Primat Reig,València,València,El Pla del Real,es,Jaume Roig,39.4805791,-0.35911509999999996,1877,3,1000,flat,99,False,3,2,good,1.0
95712576,"Calle Pintor Peiró, 9",València,València,El Pla del Real,es,Exposició,39.4751875,-0.3643226,1197,3,850,flat,74,True,2,1,good,1.0
30582993,Avenida de les Balears,València,València,Camins al Grau,es,Penya-Roja,39.46183,-0.3552284,2153,3,750,flat,73,True,1,1,good,1.0
95642289,Baleares,València,València,Camins al Grau,es,Penya-Roja,39.4642016,-0.3552161,2040,1,650,flat,69,True,3,1,good,1.0
39533665,"Calle d'alemanya, 9",València,València,El Pla del Real,es,Jaume Roig,39.482435100000004,-0.3616463,1836,15,525,flat,40,True,1,1,good,1.0
92139150,San Ramón y Monte de Piedad,València,Xirivella,San Ramón y Monte de Piedad,es,,39.465956,-0.4344972,4948,2,560,flat,80,True,2,1,good,1.0
95295643,Plaza de Joan de Vila-rasa,València,València,Ciutat Vella,es,El Mercat,39.4721572,-0.3817393,403,4,1200,flat,91,True,2,1,good,1.0
95211354,"Calle de las Comedias, 5",València,València,Ciutat Vella,es,La Xerea,39.473391,-0.3723066,492,6,750,penthouse,45,True,1,1,good,1.0
85743675,Calle de Federico Alcácer Aguilar,València,València,Benicalap,es,Nou Benicalap,39.4946054,-0.3868216,2737,bj,730,flat,100,True,3,2,good,1.0
95106491,"Jesus, 56",València,València,Extramurs,es,Arrancapins,39.4650437,-0.38467579999999996,929,5,750,flat,61,True,2,1,good,1.0
95116036,Plaza OBISPO AMIGO,València,València,Extramurs,es,Arrancapins,39.4655554,-0.3864163,1002,5,1200,penthouse,63,True,2,1,good,1.0
94829287,Calle Escultor José Capuz,València,València,Quatre Carreres,es,Mont-Olivet,39.4613298,-0.3601984,1823,3,800,flat,95,True,3,1,good,1.0
94812083,Calle del Palleter,València,València,Extramurs,es,La Petxina,39.4719687,-0.3895334,1059,2,1250,flat,83,True,2,2,good,1.0
94715697,Calle del Poeta Josep Cervera i Grífol,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.456028,-0.3576374,2376,3,750,flat,70,True,2,1,good,1.0
94750930,Calle del Verger,València,València,Ciutat Vella,es,La Xerea,39.4710292,-0.3702656,598,1,1100,flat,81,True,1,1,good,0.0
94598247,Calle de Cirilo Amorós,València,València,L'Eixample,es,El Pla del Remei,39.4708884,-0.3685515,745,1,950,flat,92,True,3,2,good,1.0
94468760,Calle de la Estameñeria Vieja,València,València,Ciutat Vella,es,El Mercat,39.4756757,-0.3762367,513,2,700,duplex,54,True,0,1,good,0.0
85319307,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4608038,-0.3785925,1153,2,1100,flat,59,True,2,1,good,0.0
91921281,"Avenida de las Cortes Valencianas, 45",València,València,Campanar,es,Sant Pau,39.4934746,-0.40216009999999996,3278,7,850,flat,95,True,2,2,good,1.0
91551571,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4704495,-0.3784342,127,4,1400,flat,75,True,1,1,good,1.0
38440476,Calle de Vicente la Roda,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4784721,-0.3244514,4603,,900,flat,70,True,2,2,good,0.0
85847017,Calle de Carolina Álvarez,València,València,Camins al Grau,es,La Creu del Grau,39.4617574,-0.3459931,2876,,950,flat,85,False,2,1,good,1.0
95561475,barrio Mestalla,València,València,El Pla del Real,es,Mestalla,39.4724885,-0.358595,1607,4,750,flat,88,True,3,1,good,1.0
95498111,Calle de Bernabé Garcia,València,València,Poblats Marítims,es,Natzaret,39.4481211,-0.3333351,4554,1,725,flat,90,True,2,1,good,0.0
91630702,"Avenida Mare Nostrum, 38",València,Alboraya,La Patacona,es,,39.4870735,-0.3257693,4759,2,800,studio,65,True,0,1,good,1.0
91238818,Blasco Ibáñez,València,Alboraya,La Patacona,es,,39.4899915,-0.3273706,4766,5,900,flat,80,True,2,1,good,1.0
95188126,Calle del Literat Azorín,València,Mislata,Cardenal Benlloch,es,,39.4749359,-0.41918819999999996,3625,5,560,flat,70,True,4,1,good,0.0
94416967,Calle de Guillem de Castro,València,València,Ciutat Vella,es,El Carme,39.4793862,-0.38305819999999996,1045,3,950,flat,100,True,3,2,good,1.0
95755363,"Calle Periodista Badía, 6",València,València,El Pla del Real,es,Exposició,39.4773451,-0.3631773,1390,3.0,625,flat,60,False,1,1,good,1.0
95706953,"Calle del Padre Esteban Pernet, 22",València,València,L'Olivereta,es,La Llum,39.4673138,-0.41270219999999996,3073,3.0,695,flat,90,True,2,2,good,1.0
95501010,"Calle de Méndez Núñez, 53",València,València,Poblats Marítims,es,El Grau,39.4593934,-0.3359219,3778,,495,flat,65,True,2,1,good,0.0
39711876,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4894835,-0.3260065,4847,,1500,flat,75,True,2,1,good,1.0
95710259,Avenida de Joan XXIII,València,València,Rascanya,es,Torrefiel,39.4909576,-0.3823764,2249,1.0,650,flat,87,False,3,1,good,1.0
89338358,"jurats, 35",València,València,L'Olivereta,es,Tres Forques,39.4688257,-0.405367,2427,3.0,650,flat,90,True,2,1,good,1.0
95762426,"Calle del Mestre Sosa, 31",València,València,Extramurs,es,Arrancapins,39.4610716,-0.3835903,1243,,695,flat,75,True,2,1,good,1.0
95761518,"Calle de Pere Aleixandre, 60",València,València,Quatre Carreres,es,Mont-Olivet,39.4593001,-0.35948199999999997,2012,,600,flat,65,True,2,2,good,1.0
95734355,Avenida de Jesús Morante Borrás,València,València,Quatre Carreres,es,La Punta,39.4389691,-0.3445117,4547,,550,countryHouse,35,False,1,1,good,
85686264,"Avenida del Camí Nou, 116",València,Xirivella,San Ramón y Monte de Piedad,es,,39.4652932,-0.43187939999999997,4734,,750,chalet,73,False,2,1,good,
95666725,Calle de Manuel Melià i Fuster,València,València,Benicalap,es,Nou Benicalap,39.4948152,-0.3911203,2891,1.0,790,flat,97,False,2,2,good,1.0
94757195,Avenida de Sant Josep Artesà,València,València,Benicalap,es,Ciutat Fallera,39.49969,-0.39556209999999997,3544,3.0,575,flat,60,True,3,1,good,0.0
95604434,Calle de Molina de Segura,València,València,L'Olivereta,es,Tres Forques,39.4666989,-0.4041086,2358,3.0,580,flat,88,False,3,1,good,1.0
95548349,Calle del Coronel Montesinos,València,València,Rascanya,es,Torrefiel,39.4956041,-0.37297929999999996,2746,1.0,560,flat,73,True,3,2,good,0.0
93723866,Calle de Castelló,València,Mislata,La Constitución - Canaleta,es,,39.4779651,-0.4177609,3560,4.0,540,flat,86,True,3,1,good,0.0
95423152,Calle de Fontanars dels Alforins,València,València,Patraix,es,Safranar,39.4570828,-0.3946229,2159,5.0,745,flat,90,True,3,2,good,1.0
95283865,Tomás de Villarroya,València,València,Jesús,es,Sant Marcellí,39.4460943,-0.38750049999999997,2919,3.0,650,flat,89,True,2,1,good,1.0
95253265,"Avenida de Francia, 159",València,València,Poblats Marítims,es,El Grau,39.458188,-0.33472389999999996,3922,1.0,1000,flat,78,True,3,2,good,1.0
95225106,"Calle eixarchs, 20",València,València,Ciutat Vella,es,El Mercat,39.4744658,-0.3809189,487,5.0,1600,duplex,70,True,2,2,good,1.0
89141754,quart,València,València,Ciutat Vella,es,El Carme,39.4777953,-0.38333259999999997,907,4.0,2000,penthouse,100,True,2,2,good,1.0
95662123,Avenida de Burjassot,València,València,La Saïdia,es,Marxalenes,39.4836517,-0.38292299999999996,1476,5.0,900,flat,88,True,2,2,good,1.0
95759556,Gran Via de Ferran el Catòlic,València,València,Extramurs,es,El Botànic,39.4704801,-0.3832159,518,9.0,1000,penthouse,63,True,1,1,good,1.0
95751108,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4730383,-0.3327425,3824,2.0,2000,flat,50,True,2,1,good,0.0
95712867,Calle Ministro Luis Mayans,València,València,La Saïdia,es,Morvedre,39.4855978,-0.3699284,1727,7.0,750,flat,78,True,2,2,good,1.0
95707828,barrio El Grau,València,València,Poblats Marítims,es,El Grau,39.456988,-0.3360239,3871,3.0,850,flat,97,True,3,2,good,1.0
95689545,Calle Andarella,València,Xirivella,Barrio de la Luz,es,,39.4602858,-0.41312899999999997,3308,3.0,700,duplex,88,True,2,1,good,1.0
95685524,"Calle del Pont de les Drassanes, 22",València,València,Poblats Marítims,es,Natzaret,39.4521809,-0.3322468,4399,,500,flat,91,True,3,1,good,0.0
81867487,Republica Argentina,València,València,Algirós,es,L'Amistat,39.4736124,-0.353251,2077,2.0,700,flat,75,True,3,1,good,1.0
95607839,Plaza Colegio Patriarca,València,València,Ciutat Vella,es,La Xerea,39.4733123,-0.3752026,299,4.0,900,flat,65,False,2,1,good,1.0
95385757,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.4679153,-0.3679576,872,1.0,1300,flat,90,True,2,2,good,1.0
95260490,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4698531,-0.3715788,505,4.0,850,flat,62,True,1,1,good,1.0
94822120,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4598744,-0.37820329999999996,1253,1.0,1600,flat,62,True,2,2,good,1.0
91714132,La Patacona,València,Alboraya,La Patacona,es,,39.4863735,-0.32646929999999996,4675,1.0,1200,flat,55,True,1,1,good,1.0
91541504,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4722858,-0.3753742,205,1.0,1100,flat,65,True,1,1,good,1.0
91496279,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4751858,-0.3753742,479,2.0,1100,flat,50,True,1,1,good,1.0
91479973,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4730858,-0.37817419999999996,232,2.0,1200,flat,75,True,1,1,good,1.0
91455482,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4757858,-0.3779742,522,3.0,1500,flat,70,True,2,2,good,1.0
91090589,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4696518,-0.377127,163,8.0,2500,penthouse,90,True,2,1,good,1.0
89097406,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4661827,-0.3459663,2739,5.0,1200,flat,78,False,3,1,good,1.0
88918792,barrio L'Amistat,València,València,Algirós,es,L'Amistat,39.4714922,-0.3498303,2352,3.0,1800,flat,100,True,4,2,good,1.0
85320130,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4707821,-0.3802685,262,10.0,1600,flat,85,True,1,1,good,1.0
95696646,barrio El Botànic,València,València,Extramurs,es,El Botànic,39.4783768,-0.3854564,1071,3.0,850,flat,93,True,4,1,good,1.0
95659463,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4891694,-0.4032504,3001,4.0,750,flat,81,True,1,1,good,1.0
95619212,barrio Safranar,València,València,Patraix,es,Safranar,39.4586627,-0.3944433,2025,14.0,850,flat,82,True,2,2,good,1.0
83354430,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.4668675,-0.3736238,565,7.0,1200,penthouse,100,True,3,2,good,1.0
95573229,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4913629,-0.4039211,3210,2.0,1050,flat,100,True,3,2,good,1.0
95754313,Calle de Salvador Giner,València,València,Ciutat Vella,es,El Carme,39.4812915,-0.3806469,1167,3.0,800,flat,40,True,1,1,good,0.0
95753427,Plaza del Miracle del Mocadoret,València,València,Ciutat Vella,es,La Seu,39.4728131,-0.3757371,227,1.0,1100,flat,80,True,2,1,good,1.0
90908340,Calle de Maluquer s/n,València,València,Extramurs,es,Arrancapins,39.4629646,-0.3850924,1130,1.0,650,flat,56,True,1,1,good,1.0
84032606,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4852735,-0.32496929999999996,4753,,1900,flat,66,True,1,1,good,0.0
87800630,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.492167,-0.327489,4868,,850,flat,82,True,2,1,good,1.0
38440526,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4857484,-0.3274971,4568,6,1200,flat,100,False,3,2,good,1.0
86183682,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.486808,-0.3271776,4636,,900,flat,82,True,2,2,good,1.0
82084176,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4900915,-0.32777059999999997,4740,,1050,flat,81,True,2,1,good,1.0
38675185,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.486108,-0.3299776,4384,1,900,flat,86,True,2,2,good,1.0
95725144,Calle Juan José Sister,València,València,Poblats Marítims,es,El Grau,39.4583761,-0.3325199,4091,2,750,flat,70,True,3,1,good,0.0
95706407,"perez galdos, 7",València,València,Patraix,es,Patraix,39.4630915,-0.3875405,1256,bj,650,studio,58,True,0,1,good,1.0
95648047,Calle de la Nau,València,València,Ciutat Vella,es,La Xerea,39.4715862,-0.37100649999999996,537,2,900,flat,86,True,2,1,good,1.0
95640121,Calle de Cadis,València,València,L'Eixample,es,Russafa,39.4610405,-0.37254129999999996,1191,5,1100,flat,80,True,3,2,good,1.0
91254837,Paseo de l'Albereda,València,València,Camins al Grau,es,Penya-Roja,39.4559712,-0.342118,3453,3,750,flat,70,True,1,1,good,1.0
85943640,"Carrer dels Carnissers, 6",València,València,Ciutat Vella,es,El Pilar,39.4738213,-0.3821572,518,2,750,flat,85,True,2,2,good,0.0
95619325,"Peris y Valero, 105",València,València,L'Eixample,es,Russafa,39.459474,-0.37029839999999997,1425,9,795,penthouse,88,True,2,2,good,1.0
93741208,"Calle Marina Alta, 6",València,València,Campanar,es,Sant Pau,39.493021,-0.4032453,3303,2,1100,flat,90,True,3,2,good,1.0
81903840,"Avenida Maestro Rodrigo, Valencia s/n",València,València,Campanar,es,Sant Pau,39.4841064,-0.4024261,2599,4,800,flat,54,True,1,1,good,1.0
86821012,"Calle de L'Illa Cabrera, 82",València,València,Quatre Carreres,es,Malilla,39.4495713,-0.3712316,2451,4,740,flat,92,True,3,2,good,1.0
95244012,Calle de la Serratella,València,València,Benicalap,es,Benicalap,39.4934899,-0.398588,3089,2,980,flat,96,True,3,2,good,1.0
94947039,"Calle dels Jurats, 31",València,València,L'Olivereta,es,Tres Forques,39.4686977,-0.4050742,2404,3,650,flat,75,True,2,1,good,1.0
95740192,Calle Peris Celda,València,València,Benicalap,es,Ciutat Fallera,39.5007881,-0.3938528,3593,2,750,flat,86,True,4,2,good,0.0
95722100,ANTONIO PONZ,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4787852,-0.3252481,4542,6,650,flat,82,True,3,1,good,1.0
95439429,Calle de Sant Marcel·lí,València,València,Jesús,es,Sant Marcellí,39.4455268,-0.3896476,3038,4,620,flat,66,True,3,1,good,1.0
95426099,Calle dels Plàtans,València,València,Benicalap,es,Benicalap,39.4933209,-0.3869494,2605,3,600,flat,74,True,3,1,good,0.0
95426098,Calle de Josep Barberà Falcó,València,València,L'Olivereta,es,Tres Forques,39.4663205,-0.4009568,2104,4,620,flat,83,True,3,1,good,1.0
95426094,Calle de la Floresta,València,València,Camins al Grau,es,Aiora,39.4646421,-0.3502402,2426,1,700,flat,72,True,3,1,good,1.0
95426068,Calle dels Sants Just i Pastor,València,València,Algirós,es,Ciutat Jardí,39.468722,-0.3493301,2410,5,710,flat,72,True,4,1,good,1.0
95399144,Calle de Méndez Núñez,València,València,Poblats Marítims,es,El Grau,39.4574934,-0.3358219,3864,bj,540,flat,51,True,2,1,good,0.0
92176323,Calle de Benicàssim,València,Castellar-Oliveral,,es,,39.4302607,-0.365359,4656,4,500,flat,98,True,3,1,good,1.0
88166168,Calle de Sant Jacint Castanyeda,València,València,Quatre Carreres,es,Mont-Olivet,39.458223,-0.3624732,1914,5,530,flat,46,True,1,1,good,0.0
95294043,Calle el Fielat,València,Mislata,Los Juzgados,es,,39.4752225,-0.4100585,2853,12,780,penthouse,81,False,2,2,good,1.0
94605689,Calle de la Reina,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4757653,-0.3286099,4205,2,700,flat,83,True,3,1,good,1.0
95220775,Calle de l'Arquitecte Ribes,València,València,L'Olivereta,es,Soternes,39.473382,-0.4050876,2403,2,600,flat,80,True,2,1,good,1.0
95173906,Calle de l'Agró,València,València,L'Olivereta,es,La Fontsanta,39.4657885,-0.40956899999999996,2837,3,610,flat,96,True,3,1,good,1.0
95149043,Calle del Lugre,València,València,La Saïdia,es,Tormos,39.4912708,-0.3830656,2295,4,630,flat,69,True,3,1,good,1.0
95058116,Calle Andreu Alfaro,València,València,Benicalap,es,Ciutat Fallera,39.4988443,-0.3967811,3509,3,700,flat,82,True,3,2,good,1.0
95015619,Calle Rio Cenia,València,València,Poblats Marítims,es,Natzaret,39.45447,-0.33496000000000004,4074,3,530,flat,69,True,2,1,good,0.0
94938636,Calle de Alquerías de les Bellver,València,València,Benicalap,es,Benicalap,39.4929114,-0.39534339999999996,2878,1,620,flat,59,True,3,1,good,1.0
94911170,Calle del Duc de Mandas,València,València,Rascanya,es,Els Orriols,39.4951693,-0.3700302,2744,5,660,flat,78,True,3,2,good,1.0
94826766,Calle de Sant Pius X,València,València,Jesús,es,Sant Marcellí,39.4449628,-0.3915507,3157,3,620,flat,68,True,3,1,good,1.0
93512228,Avenida del Mestre Rodrigo,València,València,Campanar,es,Sant Pau,39.4851088,-0.40561929999999996,2889,6,1195,flat,100,True,3,2,good,1.0
93512206,Avenida del Mestre Rodrigo,València,València,Campanar,es,Sant Pau,39.4870088,-0.4029193,2824,3,765,flat,54,True,1,1,good,1.0
