propertyCode,address,province,city,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift,idCity
95655386,Calle de Fontanars dels Alforins,Valencia,Valencia,Patraix,España,Safranar,39.4636358,-0.3984130999999999,1999,5,700,flat,100,True,3,1,good,True,1
95647185,Calle de Pedro Cabanes,Valencia,Valencia,Rascanya,España,Torrefiel,39.495665,-0.3781344,2729,3,600,flat,85,True,2,1,good,True,1
95646549,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4612305,-0.3799877,1124,5,900,flat,100,True,3,1,good,True,1
95613768,Calle Fray Pedro Vives,Valencia,Valencia,La Saïdia,España,Sant Antoni,39.4854058,-0.3717169999999999,1657,6,800,flat,80,True,2,1,good,True,1
89366112,barrio Patraix,Valencia,Valencia,Patraix,España,Patraix,39.4646791,-0.3885331999999999,1205,5,650,flat,60,False,3,1,good,True,1
95570399,OLIMPIA AZUCENA TORRES,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4695007,-0.3956897,1594,2,750,flat,97,True,2,1,good,True,1
95512164,Avenida Peris y Valero,Valencia,Valencia,Quatre Carreres,España,Malilla,39.4575223,-0.3755490999999999,1519,8,750,flat,90,True,3,2,good,True,1
95278471,barrio La Raiosa,Valencia,Valencia,Jesús,España,La Raiosa,39.4563322,-0.3847244999999999,1765,3,600,flat,65,True,2,1,good,False,1
89390533,Calle de la Reina,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4698678,-0.3294094999999999,4107,0,900,flat,75,True,2,2,good,False,1
87446846,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4708494,-0.3946147,1491,2,750,flat,92,True,2,1,good,False,1
92325417,barrio L'Hort de Senabre,Valencia,Valencia,Jesús,España,L'Hort de Senabre,39.4564903,-0.3891229,1920,2,950,flat,90,True,3,2,good,True,1
95640803,barrio Barrio de Favara,Valencia,Valencia,Patraix,España,Barrio de Favara,39.4539024,-0.3941290999999999,2401,2,570,flat,75,True,3,1,good,True,1
95679745,barrio La Creu del Grau,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4641313,-0.3469820999999999,2710,2,850,flat,78,False,2,1,good,True,1
95665559,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4719398,-0.4044550999999999,2337,2,500,flat,70,False,2,1,good,True,1
95739851,barrio La Llum,Valencia,Valencia,L'Olivereta,España,La Llum,39.46721,-0.41073,2907,1,600,flat,85,True,3,2,good,True,1
92484035,barrio Patraix,Valencia,Valencia,Patraix,España,Patraix,39.4581583,-0.3929083,1971,2,560,flat,65,True,2,1,good,False,1
95706753,barrio L'Amistat,Valencia,Valencia,Algirós,España,L'Amistat,39.471281,-0.3525909,2115,4,650,flat,70,True,2,1,good,False,1
95704331,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.496065,-0.3786344,2775,2,600,flat,80,True,2,1,good,True,1
95443599,Calle Marqués de Montortal,Valencia,Valencia,Rascanya,España,Torrefiel,39.4921215,-0.3736423,2355,2,600,flat,90,True,3,1,good,False,1
95319559,Calle dels Soguers,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4792159,-0.3806868,947,2,750,flat,60,True,1,1,good,False,1
95695266,Paseo ALAMEDA,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4560523,-0.3455005,3198,3,750,flat,80,True,1,1,good,True,1
95625190,barrio Benicalap,Valencia,Valencia,Benicalap,España,Benicalap,39.4890276,-0.3891014,2236,3,750,flat,91,False,3,1,good,True,1
95559145,barrio Els Orriols,Valencia,Valencia,Rascanya,España,Els Orriols,39.4901756,-0.3702277,2202,1,650,flat,76,True,3,1,good,True,1
92472772,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.472415,-0.3790353999999999,210,4,750,flat,50,False,1,1,good,True,1
90750801,Paseo de la Alameda s/n,Valencia,Valencia,El Pla del Real,España,Mestalla,39.464262,-0.3584766,1781,3,750,flat,60,True,1,1,good,True,1
95307652,barrio Benicalap,Valencia,Valencia,Benicalap,España,Benicalap,39.4933189,-0.389191,2672,4,900,flat,80,False,3,1,good,True,1
92377031,barrio Benicalap,Valencia,Valencia,Benicalap,España,Benicalap,39.494035,-0.3933337999999999,2897,1,580,flat,72,True,2,1,good,True,1
92038933,"Calle de Colón, 17",Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4686807,-0.3730516,450,8,1000,flat,60,True,2,1,good,True,1
85506065,"Plaza del Miracle del Mocadoret, 5",Valencia,Valencia,Ciutat Vella,España,La Seu,39.4743722,-0.3762515999999999,371,4,1100,flat,75,True,2,1,good,True,1
95697691,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4693494,-0.3926147,1334,2,750,flat,92,True,2,1,good,False,1
95684106,Calle d'Olimpia Arozena Torres,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4717715,-0.3917691,1249,2,750,flat,90,True,2,1,good,False,1
95180937,"Calle Santa Genoveva Torres, Alfahuir",Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4939457,-0.3614657,2876,9,1150,flat,100,True,3,2,good,True,1
95615940,barrio Patraix,Valencia,Valencia,Patraix,España,Patraix,39.4585432,-0.3911763,1840,3,520,flat,69,True,3,1,good,False,1
95606452,BRASIL,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4726397,-0.3990399,1878,2,700,flat,72,False,4,1,good,False,1
95559961,PADRE ESTEBAN PERNET,Valencia,Valencia,L'Olivereta,España,La Fontsanta,39.4651461,-0.4046019999999999,2441,2,695,flat,85,True,2,2,good,True,1
95198643,barrio Sant Llorenç,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4944131,-0.3600222999999999,2981,9,1150,flat,100,True,3,2,good,True,1
94972047,barrio Soternes,Valencia,Valencia,L'Olivereta,España,Soternes,39.4727388,-0.4045781,2353,5,580,flat,90,True,2,1,good,False,1
93983331,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4692831,-0.3799616999999999,310,7,650,flat,50,True,1,2,good,True,1
27659210,"Calle Conde Salvatierra, 5",Valencia,Valencia,L'Eixample,España,El Pla del Remei,39.4709413,-0.3689419,712,2,700,flat,65,False,1,1,good,True,1
33323977,barrio Aiora,Valencia,Valencia,Camins al Grau,España,Aiora,39.4666524,-0.3457123,2751,1,650,flat,50,True,1,1,good,False,1
95721162,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4693613,-0.3942061,1469,2,750,flat,92,True,2,1,good,False,1
95720554,barrio Malilla,Valencia,Valencia,Quatre Carreres,España,Malilla,39.4522461,-0.3775849,2099,4,750,flat,85,True,3,2,good,True,1
95620063,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4732372,-0.3790882,283,2,1000,flat,95,True,3,2,good,True,1
95587358,barrio La Creu Coberta,Valencia,Valencia,Jesús,España,La Creu Coberta,39.44966,-0.38352,2446,3,700,flat,85,False,2,1,good,True,1
95484137,Calle d'Alfred Toran i Olmos,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4612279,-0.3520772,2423,7,900,flat,90,True,3,2,good,True,1
95404354,Calle de Sant Valero,Valencia,Valencia,L'Eixample,España,Russafa,39.4621543,-0.3734953,1047,5,790,flat,60,True,1,1,good,True,1
95401233,Salvador Giner,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4805915,-0.3797469,1074,3,800,flat,30,True,1,1,good,False,1
92427117,Calle Doctor Jaime Segarra,Valencia,Valencia,Rascanya,España,Torrefiel,39.4976755,-0.3722529,2983,0,570,flat,75,True,3,1,good,False,1
94779563,Avenida de la Malva-Rosa,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4775475,-0.3273420999999999,4341,4,780,flat,95,True,4,1,good,False,1
84854034,"Calle Doctor Manuel Candela, Valencia",Valencia,Valencia,Camins al Grau,España,Aiora,39.4678649,-0.3497177999999999,2389,7,670,flat,75,False,3,1,good,True,1
93662471,Avenida del Port,Valencia,Valencia,Camins al Grau,España,Albors,39.4666852,-0.3556074999999999,1921,1,800,flat,85,True,3,1,good,True,1
90879026,Avenida Doctor Peset Aleixandre,Valencia,Valencia,La Saïdia,España,Tormos,39.4902202,-0.3763722,2124,3,800,flat,100,True,3,2,good,True,1
93236162,Plaza Conde de Carlet,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4784576,-0.3743955,851,2,900,flat,100,True,3,2,good,True,1
91073764,barrio Gran Vía,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4655597,-0.3661164999999999,1137,1,850,flat,80,True,2,1,good,True,1
88021299,Avenida Blasco Ibáñez,Valencia,Valencia,Algirós,España,Ciutat Jardí,39.4723531,-0.3430162,2940,5,980,flat,84,True,3,1,good,True,1
40047678,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4655838,-0.3754431,634,8,800,studio,82,True,0,1,good,True,1
91283517,"Calle Maximiliano Thous, 23",Valencia,Valencia,La Saïdia,España,Sant Antoni,39.4877935,-0.3738708,1875,1,550,flat,60,False,1,1,good,True,1
94313960,barrio Nou Campanar,Valencia,Valencia,Campanar,España,Nou Campanar,39.4829235,-0.4042602999999999,2664,5,740,flat,74,False,2,1,good,True,1
90704182,barrio La Seu,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4747792,-0.3762035999999999,416,1,1200,flat,80,True,2,2,good,True,1
86498576,"Calle del Salvador, 5",Valencia,Valencia,Ciutat Vella,España,La Seu,39.4770554,-0.3741012999999999,712,0,800,studio,30,True,0,1,good,True,1
95481091,Beatriz Tortosa,Valencia,Valencia,Algirós,España,L'Amistat,39.4710338,-0.349705,2363,4,595,flat,100,True,3,1,good,False,1
95261297,barrio Albors,Valencia,Valencia,Camins al Grau,España,Albors,39.4717042,-0.354402,1961,2,800,flat,70,True,3,1,good,False,1
95196772,Calle Padre Viñas,Valencia,Valencia,Rascanya,España,Els Orriols,39.4959826,-0.3715963,2806,5,595,studio,55,True,0,1,good,True,1
95694117,"Calle Carrícola, 7-2",Valencia,Valencia,Jesús,España,La Creu Coberta,39.4521334,-0.3863534999999999,2251,2,650,flat,75,True,2,1,good,True,1
95689722,Calle de Don Juan de Austria,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.469097,-0.3725066999999999,464,2,750,studio,50,True,0,1,good,True,1
86991268,Calle Jaime Beltrán,Valencia,Valencia,Jesús,España,La Raiosa,39.456184,-0.3871187,1865,1,550,flat,30,True,1,1,good,True,1
95616911,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4543883,-0.3426086,3506,3,750,flat,85,True,1,1,good,True,1
95582859,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4712879,-0.3760796999999999,101,1,800,flat,80,True,1,1,good,True,1
95569433,barrio La Llum,Valencia,Valencia,L'Olivereta,España,La Llum,39.4678352,-0.413589,3141,2,695,flat,85,True,2,2,good,True,1
95527408,Calle de Exarchs,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4751352,-0.3796791,492,2,465,studio,28,False,0,1,good,False,1
95519062,Calle del Padre Esteban Pernet,Valencia,Valencia,L'Olivereta,España,La Llum,39.4656352,-0.4112889999999999,2985,2,750,flat,80,True,2,2,good,True,1
95388486,Calle del Rincón de Ademuz,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4720274,-0.4044056,2334,1,615,flat,85,True,2,1,good,True,1
95199443,Calle DE CARRICOLA,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4500134,-0.3888341999999999,2549,2,650,flat,75,True,2,1,good,True,1
95135663,Olimpia Arozena Torres,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4717007,-0.3962896999999999,1636,2,750,flat,95,True,2,1,good,False,1
95093194,Gil y Morte,Valencia,Valencia,Extramurs,España,Arrancapins,39.4641299,-0.3794152,799,1,1190,flat,70,True,2,1,good,True,1
95015431,barrio La Xerea,Valencia,Valencia,Ciutat Vella,España,La Xerea,39.4742594,-0.3733434,483,4,1000,flat,89,False,2,2,good,True,1
92780060,Padre Anton Martin,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.47896,-0.3221746,4805,0,900,flat,80,True,2,2,good,False,1
92519072,Calle de San Jose de Calasanz,Valencia,Valencia,Extramurs,España,Arrancapins,39.4671599,-0.3880267,1025,8,825,penthouse,100,True,3,1,good,True,1
91027303,Poeta césar simon,Valencia,Valencia,Camins al Grau,España,Aiora,39.4644138,-0.338813,3381,2,800,flat,100,True,3,2,good,True,1
90762550,MENDIZABAL,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4818337,-0.3272054,4456,1,850,flat,75,True,3,2,good,False,1
1143240,Calle Convento de Jerusalén,Valencia,Valencia,Extramurs,España,La Roqueta,39.4688323,-0.3817798,465,1,700,flat,69,True,3,2,good,True,1
95169398,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4689587,-0.3842315,646,4,775,flat,75,True,2,2,good,True,1
91676810,San Vicente Martir,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.472327,-0.3759091,175,10,900,flat,97,True,3,1,good,True,1
39211576,Calle de Xiva,Valencia,Valencia,Patraix,España,Patraix,39.4665005,-0.3924031,1399,0,450,flat,30,False,1,1,good,True,1
95407522,San Vicente,Valencia,Valencia,Jesús,España,Sant Marcellí,39.44449,-0.38607,3056,5,675,flat,70,True,2,1,good,True,1
92848706,barrio Ciutat de les Arts i de les Ciencies,Valencia,Valencia,Quatre Carreres,España,Ciutat de les Arts i de les Ciencies,39.45695,-0.35827,2265,8,950,duplex,81,True,3,2,good,True,1
95109844,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4693933,-0.3924655999999999,1321,2,750,flat,97,True,2,1,good,False,1
95672746,barrio Aiora,Valencia,Valencia,Camins al Grau,España,Aiora,39.4648771,-0.3506875,2382,1,800,flat,90,False,4,1,good,True,1
88078928,barrio Malilla,Valencia,Valencia,Quatre Carreres,España,Malilla,39.4513294,-0.37336,2225,5,650,flat,85,True,3,1,good,True,1
95640195,barrio L'Amistat,Valencia,Valencia,Algirós,España,L'Amistat,39.4708537,-0.3496015,2372,2,550,flat,90,True,3,1,good,True,1
95639968,barrio Els Orriols,Valencia,Valencia,Rascanya,España,Els Orriols,39.4916054,-0.372625,2311,5,575,flat,71,True,2,1,good,True,1
93263673,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4608111,-0.3746837999999999,1167,2,650,flat,77,True,2,1,good,True,1
95172865,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4676026,-0.4001134999999999,2002,1,750,flat,75,False,3,1,good,True,1
86824323,barrio Playa de la Malvarrosa,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4758111,-0.3288085,4189,4,1000,flat,80,True,3,1,good,True,1
94239585,"Avenida del Puerto, Mestalla",Valencia,Valencia,El Pla del Real,España,Mestalla,39.4683011,-0.3574881,1723,4,575,flat,50,True,1,1,good,True,1
92101193,Carretera Escrivà,Valencia,Valencia,Jesús,España,La Raiosa,39.4565774,-0.3836139,1707,1,475,studio,30,True,0,1,good,False,1
95680003,barrio Playa de la Malvarrosa,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4820542,-0.3287807,4332,4,700,flat,82,True,3,1,good,True,1
95608373,"Calle d'Ausiàs March, 25",Valencia,Valencia,Quatre Carreres,España,En Corts,39.454584,-0.3736217,1864,7,870,flat,100,True,4,1,good,True,1
95553397,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.460288,-0.3458102999999999,2954,3,800,flat,82,True,1,1,good,True,1
95553541,barrio La Creu Coberta,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4499134,-0.3875342,2518,3,650,flat,89,True,2,1,good,True,1
95647504,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4712632,-0.4019955,2125,7,500,flat,55,True,1,1,good,True,1
95646801,barrio Els Orriols,Valencia,Valencia,Rascanya,España,Els Orriols,39.4984983,-0.3692644,3119,6,550,flat,90,True,3,1,good,True,1
95613580,barrio La Seu,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4737745,-0.3751162,346,2,925,flat,85,True,1,1,good,True,1
90494996,barrio Mont-Olivet,Valencia,Valencia,Quatre Carreres,España,Mont-Olivet,39.4599001,-0.357882,2077,4,600,flat,75,True,2,1,good,True,1
95581689,barrio La Petxina,Valencia,Valencia,Extramurs,España,La Petxina,39.4699234,-0.3902933999999999,1128,3,720,flat,80,True,3,1,good,True,1
95531142,barrio Benicalap,Valencia,Valencia,Benicalap,España,Benicalap,39.4893886,-0.3860046,2165,1,600,flat,80,True,3,1,good,False,1
88431938,barrio El Pilar,Valencia,Valencia,Ciutat Vella,España,El Pilar,39.4708263,-0.3819476,405,2,1300,flat,90,True,2,2,good,True,1
91877929,barrio Na Rovella,Valencia,Valencia,Quatre Carreres,España,Na Rovella,39.4501887,-0.3719136999999999,2372,2,700,flat,90,True,3,1,good,False,1
87294908,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4601363,-0.3793229999999999,1234,5,890,flat,88,False,3,1,good,True,1
95689572,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4670641,-0.3872605999999999,971,8,1100,penthouse,80,True,2,1,good,True,1
95689457,barrio Gran Vía,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4641895,-0.3688981,1051,1,950,flat,80,True,2,1,good,True,1
87855198,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4673712,-0.3798006,471,3,600,flat,60,True,2,1,good,False,1
95403400,barrio Sant Isidre,Valencia,Valencia,Patraix,España,Sant Isidre,39.4541524,-0.4051401,3049,5,650,flat,84,True,3,1,good,True,1
95339108,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4607476,-0.3677563,1411,6,775,penthouse,55,True,2,1,good,True,1
90081493,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4571799,-0.3754648,1557,3,675,flat,80,True,3,1,good,True,1
94688735,barrio Barrio de Favara,Valencia,Valencia,Patraix,España,Barrio de Favara,39.453958,-0.3946041999999999,2421,4,560,studio,49,True,0,1,good,True,1
93577010,barrio La Creu del Grau,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4593281,-0.3401864,3440,0,700,flat,82,True,2,1,good,False,1
93394281,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.4953711,-0.3732752,2717,5,650,flat,95,True,3,1,good,True,1
38298198,barrio Playa de la Malvarrosa,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4845862,-0.3249713999999999,4728,5,1200,flat,86,True,3,1,good,True,1
89743565,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4681943,-0.4027910999999999,2217,1,850,studio,50,True,0,1,good,True,1
95597396,barrio Aiora,Valencia,Valencia,Camins al Grau,España,Aiora,39.462363,-0.3391923,3407,3,650,flat,98,True,4,1,good,False,1
95133844,"Calle Maximiliano Thous, 23",Valencia,Valencia,La Saïdia,España,Sant Antoni,39.4877935,-0.3738708,1875,1,850,flat,100,True,4,2,good,True,1
95575616,barrio La Carrasca,Valencia,Valencia,Algirós,España,La Carrasca,39.4777601,-0.3536827999999999,2152,1,600,flat,70,True,2,1,good,True,1
95616679,barrio Trinitat,Valencia,Valencia,La Saïdia,España,Trinitat,39.4802407,-0.3694283,1215,1,650,flat,85,False,3,1,good,True,1
95421818,barrio Sant Marcellí,Valencia,Valencia,Jesús,España,Sant Marcellí,39.44469,-0.38667,3048,5,625,flat,60,True,2,1,good,True,1
83958004,barrio Benicalap,Valencia,Valencia,Benicalap,España,Benicalap,39.4914751,-0.3881935999999999,2450,3,550,flat,68,True,3,1,good,False,1
95403027,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4710429,-0.4000981999999999,1962,5,640,flat,78,True,2,1,good,True,1
95243601,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.4929189,-0.3806865,2441,6,650,flat,72,True,3,1,good,True,1
95211091,barrio Exposició,Valencia,Valencia,El Pla del Real,España,Exposició,39.4790966,-0.3623775999999999,1553,3,550,studio,60,False,0,1,good,True,1
95159940,barrio El Calvari,Valencia,Valencia,Campanar,España,El Calvari,39.4885143,-0.3905056999999999,2244,3,595,flat,60,True,2,1,good,True,1
95000667,barrio La Creu Coberta,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4521591,-0.3897127999999999,2364,0,525,flat,60,True,2,1,good,True,1
94596939,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4740896,-0.4023240999999999,2178,1,600,flat,73,True,3,1,good,True,1
91533658,barrio El Calvari,Valencia,Valencia,Campanar,España,El Calvari,39.4861505,-0.3868599,1863,1,595,flat,52,True,2,1,good,True,1
94374788,barrio El Calvari,Valencia,Valencia,Campanar,España,El Calvari,39.4850874,-0.3876736,1792,4,650,flat,50,True,2,1,good,True,1
25917835,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.467228,-0.3825369999999999,628,4,600,penthouse,60,True,2,1,good,False,1
90937118,barrio Aiora,Valencia,Valencia,Camins al Grau,España,Aiora,39.4658456,-0.3467563999999999,2681,3,600,flat,53,True,1,1,good,True,1
92231910,barrio Natzaret,Valencia,Valencia,Poblats Marítims,España,Natzaret,39.4476637,-0.3345354,4499,2,600,flat,80,True,3,1,good,False,1
86355240,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4668629,-0.3792829,505,5,575,studio,52,True,0,1,good,True,1
89878966,barrio La Seu,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4778968,-0.3758903,761,2,595,flat,62,True,1,1,good,False,1
95368050,barrio Sant Pau,Valencia,Valencia,Campanar,España,Sant Pau,39.4922629,-0.4014211,3135,2,1100,flat,90,True,3,2,good,True,1
94396615,barrio La Petxina,Valencia,Valencia,Extramurs,España,La Petxina,39.4759686,-0.3901676,1233,4,600,flat,45,True,1,1,good,True,1
92686769,barrio En Corts,Valencia,Valencia,Quatre Carreres,España,En Corts,39.4559287,-0.3696758,1809,3,600,penthouse,60,True,1,1,good,False,1
87121222,Calle Castellvins,Valencia,Valencia,Ciutat Vella,España,La Xerea,39.4725809,-0.3747590999999999,267,4,1000,flat,95,True,4,2,good,True,1
95244598,Calle Conde de Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.4961201,-0.377896,2779,4,550,flat,71,True,2,1,good,True,1
95634834,barrio Natzaret,Valencia,Valencia,Poblats Marítims,España,Natzaret,39.445624,-0.3342202999999999,4655,1,550,flat,55,True,3,1,good,False,1
95639698,barrio Albors,Valencia,Valencia,Camins al Grau,España,Albors,39.4720107,-0.3554806,1869,4,530,flat,62,True,1,1,good,True,1
95594401,barrio Benimaclet,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4843637,-0.3599959,2087,5,450,flat,56,True,2,1,good,True,1
87604045,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4647376,-0.3841648,926,5,620,penthouse,55,True,2,1,good,False,1
82613523,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4643376,-0.3839648,950,5,550,penthouse,55,True,0,1,good,False,1
94037248,barrio L'Hort de Senabre,Valencia,Valencia,Jesús,España,L'Hort de Senabre,39.4521053,-0.3948828,2601,4,500,studio,45,True,0,1,good,True,1
92533233,barrio Barrio de Favara,Valencia,Valencia,Patraix,España,Barrio de Favara,39.4529343,-0.3940328999999999,2483,5,600,flat,90,True,2,1,good,True,1
90047304,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.472233,-0.3772213,123,1,1650,flat,52,True,1,1,good,True,1
88420389,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4619798,-0.3721515999999999,1106,2,950,flat,60,True,1,1,good,False,1
82991318,"SANTOS JUSTO Y PASTOR, 43",Valencia,Valencia,Algirós,España,Ciutat Jardí,39.4700087,-0.3487663,2446,4,675,flat,88,True,3,1,good,True,1
95665105,barrio Tres Forques,Valencia,Valencia,L'Olivereta,España,Tres Forques,39.465186,-0.3984465,1936,1,650,flat,80,True,3,1,good,True,1
95633384,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4791099,-0.3774189,888,4,1200,flat,48,True,1,1,good,False,1
95499426,barrio Sant Marcellí,Valencia,Valencia,Jesús,España,Sant Marcellí,39.4450596,-0.3884821,3054,1,630,flat,50,True,1,1,good,True,1
83859164,"Calle Perfecte, 11",Valencia,Valencia,Quatre Carreres,España,En Corts,39.4574942,-0.3689338,1674,5,600,penthouse,61,True,2,1,good,False,1
95618049,Calle de la Corona,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4771872,-0.380442,728,1,1000,flat,57,True,1,1,good,True,1
95505945,Calle del Pare Viñas,Valencia,Valencia,Rascanya,España,Els Orriols,39.4914024,-0.3732486,2280,2,550,flat,78,True,3,1,good,True,1
91897845,Calle de l'Erudit Pagès,Valencia,Valencia,Rascanya,España,Torrefiel,39.4965469,-0.3762886,2828,5,450,flat,69,False,2,1,good,False,1
34050597,Calle de guillem de castro,Valencia,Valencia,Extramurs,España,El Botànic,39.4762976,-0.3852426,896,3,950,flat,100,True,3,2,good,True,1
95751810,Calle Pepe Alba,Valencia,Valencia,Camins al Grau,España,Aiora,39.465796,-0.3449704,2832,5,749,flat,75,True,2,1,good,True,1
95750892,islas canarias,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4653408,-0.3451673,2826,5,680,flat,100,True,3,1,good,True,1
95718158,Calle de la Marina Alta,Valencia,Valencia,Campanar,España,Sant Pau,39.4922629,-0.4007211,3096,3,780,flat,87,True,2,1,good,True,1
95739376,Calle Asilo Infancia,Valencia,Valencia,Ciutat Vella,España,El Pilar,39.4705729,-0.3836721999999999,555,2,750,flat,65,True,2,1,good,False,1
95736078,Calle dels Àngels,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4703845,-0.3308991,3978,0,650,flat,65,False,1,1,good,False,1
95427928,barrio La Petxina,Valencia,Valencia,Extramurs,España,La Petxina,39.4725927,-0.3918203999999999,1262,1,1300,flat,65,True,2,2,good,True,1
95277225,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4705876,-0.3296120999999999,4088,0,800,flat,45,True,1,1,good,False,1
95277187,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4754641,-0.3769399,483,3,1600,flat,83,True,3,2,good,True,1
95152110,barrio Nou Campanar,Valencia,Valencia,Campanar,España,Nou Campanar,39.4808781,-0.4011402,2320,7,1000,flat,100,True,2,2,good,True,1
94685003,barrio Ciutat de les Arts i de les Ciencies,Valencia,Valencia,Quatre Carreres,España,Ciutat de les Arts i de les Ciencies,39.4499356,-0.3639642999999999,2616,10,1100,flat,98,True,2,2,good,True,1
93665550,barrio La Seu,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4720868,-0.3738073,313,4,1400,penthouse,82,True,1,1,good,True,1
93429621,barrio El Botànic,Valencia,Valencia,Extramurs,España,El Botànic,39.4743008,-0.3849210999999999,748,4,1500,flat,85,True,2,2,good,True,1
92569870,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4653763,-0.3810536,718,1,1200,flat,50,True,1,1,good,True,1
